fir_id,crime_type,district,police_station,fir_date,crime_time,status,criminal_id,victim_id,investigating_officer
FIR004838,Narcotics,Ballari,Ballari Town,2021-08-31,07:41:13,Open,CR02375,VI00068,Inspector Ballari Town
FIR004839,Burglary,Chikkamagaluru,Chikkamagaluru Rural,2021-12-25,18:57:40,Pending,CR02536,VI02764,Inspector Chikkamagaluru Rural
FIR004840,Traffic Violation,Bengaluru Rural,Bengaluru Rural Town,2023-11-16,01:33:42,Open,CR01984,VI01985,Inspector Bengaluru Rural Town
FIR004841,Vandalism,Chitradurga,Chitradurga Rural,2023-04-04,09:23:29,Escalated,CR00274,VI04472,Inspector Chitradurga Rural
FIR004842,Fraud,Dharwad,Dharwad East,2025-08-01,15:32:45,Escalated,CR02984,VI04269,Inspector Dharwad East
FIR004843,Domestic Violence,Bengaluru Urban,Ashok Nagar,2024-08-01,18:25:31,Closed,CR01026,VI03581,Inspector Ashok Nagar
FIR004844,Vandalism,Bengaluru Urban,Koramangala,2022-09-19,21:49:40,Under Investigation,CR00250,VI02382,Inspector Koramangala
FIR004845,Vandalism,Kolar,Kolar Town,2025-09-17,12:52:09,Under Investigation,CR01419,VI01883,Inspector Kolar Town
FIR004846,Cyber Crime,Dharwad,Dharwad East,2022-04-19,08:00:09,Pending,CR00595,VI01121,Inspector Dharwad East
FIR004847,Assault,Vijayanagara,Vijayanagara Town,2026-07-01,23:40:41,Open,CR01763,VI04521,Inspector Vijayanagara Town
FIR004848,Robbery,Shivamogga,Shivamogga Rural,2024-08-13,00:15:53,Pending,CR02943,VI01591,Inspector Shivamogga Rural
FIR004849,Vandalism,Kolar,Kolar East,2023-01-07,10:28:08,Pending,CR00731,VI02199,Inspector Kolar East
FIR004850,Domestic Violence,Raichur,Raichur Town,2024-06-15,23:34:13,Under Investigation,CR01900,VI03322,Inspector Raichur Town
FIR004851,Cyber Crime,Chamarajanagar,Chamarajanagar East,2023-04-21,09:35:38,Under Investigation,CR01193,VI00446,Inspector Chamarajanagar East
FIR004852,Robbery,Koppal,Koppal East,2023-09-20,13:16:14,Closed,CR02140,VI02381,Inspector Koppal East
FIR004853,Narcotics,Hassan,Hassan East,2026-03-07,11:25:31,Escalated,CR02797,VI01674,Inspector Hassan East
FIR004854,Traffic Violation,Bengaluru Rural,Bengaluru Rural East,2022-02-28,11:51:51,Open,CR00337,VI04248,Inspector Bengaluru Rural East
FIR004855,Theft,Udupi,Udupi Town,2021-09-29,08:48:15,Open,CR01396,VI00989,Inspector Udupi Town
FIR004856,Fraud,Haveri,Haveri Town,2022-12-18,12:18:04,Under Investigation,CR01208,VI03923,Inspector Haveri Town
FIR004857,Assault,Raichur,Raichur East,2021-09-19,22:26:31,Under Investigation,CR01114,VI00141,Inspector Raichur East
FIR004858,Cyber Crime,Kodagu,Kodagu East,2025-05-08,18:17:08,Pending,CR02102,VI00528,Inspector Kodagu East
FIR004859,Domestic Violence,Mandya,Mandya Town,2021-10-08,05:53:36,Pending,CR00456,VI04631,Inspector Mandya Town
FIR004860,Vandalism,Chamarajanagar,Chamarajanagar Town,2022-08-29,18:18:49,Escalated,CR02447,VI01272,Inspector Chamarajanagar Town
FIR004861,Cyber Crime,Vijayanagara,Vijayanagara Town,2024-09-05,23:16:53,Escalated,CR01604,VI02674,Inspector Vijayanagara Town
FIR004862,Fraud,Chamarajanagar,Chamarajanagar Rural,2025-07-19,12:55:00,Closed,CR02251,VI04171,Inspector Chamarajanagar Rural
FIR004863,Assault,Mandya,Mandya East,2022-06-23,10:29:45,Under Investigation,CR00073,VI04447,Inspector Mandya East
FIR004864,Fraud,Shivamogga,Shivamogga Rural,2025-10-22,14:01:37,Escalated,CR02366,VI01374,Inspector Shivamogga Rural
FIR004865,Burglary,Raichur,Raichur Town,2023-12-21,19:24:35,Open,CR02281,VI04857,Inspector Raichur Town
FIR004866,Burglary,Ramanagara,Ramanagara Town,2025-08-24,22:45:41,Pending,CR01787,VI00741,Inspector Ramanagara Town
FIR004867,Burglary,Mandya,Mandya East,2023-09-08,14:43:09,Open,CR01538,VI02239,Inspector Mandya East
FIR004868,Theft,Kolar,Kolar Town,2023-09-17,00:28:30,Closed,CR00208,VI02618,Inspector Kolar Town
FIR004869,Narcotics,Bengaluru Rural,Bengaluru Rural Rural,2025-07-21,02:31:21,Escalated,CR01087,VI01652,Inspector Bengaluru Rural Rural
FIR004870,Robbery,Ramanagara,Ramanagara Town,2022-04-06,23:16:29,Pending,CR02595,VI04959,Inspector Ramanagara Town
FIR004871,Assault,Dakshina Kannada,Kankanady,2025-08-11,22:42:36,Pending,CR02812,VI04055,Inspector Kankanady
FIR004872,Domestic Violence,Tumakuru,Tumakuru Town,2022-02-15,18:51:28,Escalated,CR01291,VI04887,Inspector Tumakuru Town
FIR004873,Traffic Violation,Udupi,Udupi East,2024-01-14,07:02:31,Escalated,CR00076,VI03118,Inspector Udupi East
FIR004874,Traffic Violation,Vijayanagara,Vijayanagara Rural,2026-05-08,14:34:08,Open,CR02936,VI03497,Inspector Vijayanagara Rural
FIR004875,Domestic Violence,Raichur,Raichur Town,2022-10-30,14:09:23,Under Investigation,CR01052,VI02988,Inspector Raichur Town
FIR004876,Burglary,Bengaluru Rural,Bengaluru Rural East,2026-01-18,02:40:58,Pending,CR02550,VI03696,Inspector Bengaluru Rural East
FIR004877,Assault,Bagalkot,Bagalkot East,2024-02-26,14:43:30,Closed,CR02434,VI00414,Inspector Bagalkot East
FIR004878,Vandalism,Kodagu,Kodagu Rural,2024-07-05,16:12:46,Open,CR00405,VI02980,Inspector Kodagu Rural
FIR004879,Robbery,Yadgir,Yadgir East,2025-06-28,14:23:11,Under Investigation,CR02332,VI00924,Inspector Yadgir East
FIR004880,Theft,Ballari,Ballari Town,2023-03-13,01:23:31,Escalated,CR00122,VI02776,Inspector Ballari Town
FIR004881,Cyber Crime,Shivamogga,Shivamogga East,2025-12-18,21:11:21,Open,CR00162,VI00854,Inspector Shivamogga East
FIR004882,Narcotics,Yadgir,Yadgir Town,2023-06-02,02:23:19,Under Investigation,CR01795,VI00482,Inspector Yadgir Town
FIR004883,Burglary,Yadgir,Yadgir Town,2023-11-11,02:56:59,Escalated,CR00573,VI00462,Inspector Yadgir Town
FIR004884,Vandalism,Udupi,Udupi East,2026-03-07,08:13:52,Under Investigation,CR01936,VI00246,Inspector Udupi East
FIR004885,Theft,Kolar,Kolar Rural,2025-10-01,16:52:13,Closed,CR01694,VI03869,Inspector Kolar Rural
FIR004886,Robbery,Hassan,Hassan Town,2025-04-28,01:38:28,Closed,CR02275,VI03238,Inspector Hassan Town
FIR004887,Fraud,Ballari,Ballari Rural,2024-02-19,00:17:48,Pending,CR02170,VI00315,Inspector Ballari Rural
FIR004888,Fraud,Dharwad,Dharwad East,2023-04-25,00:33:27,Pending,CR01281,VI03713,Inspector Dharwad East
FIR004889,Cyber Crime,Mysuru,Vijayanagar,2023-10-01,13:33:58,Closed,CR01445,VI00665,Inspector Vijayanagar
FIR004890,Domestic Violence,Chikkamagaluru,Chikkamagaluru Rural,2026-05-16,16:21:18,Closed,CR00385,VI04023,Inspector Chikkamagaluru Rural
FIR004891,Assault,Chikkaballapur,Chikkaballapur East,2026-05-11,15:52:58,Under Investigation,CR02027,VI01910,Inspector Chikkaballapur East
FIR004892,Assault,Bengaluru Urban,Whitefield,2022-05-15,08:08:50,Open,CR00892,VI03143,Inspector Whitefield
FIR004893,Vandalism,Bengaluru Urban,Koramangala,2022-02-16,13:06:49,Under Investigation,CR00455,VI03117,Inspector Koramangala
FIR004894,Assault,Haveri,Haveri Town,2022-12-08,22:01:33,Escalated,CR02631,VI02151,Inspector Haveri Town
FIR004895,Vandalism,Ballari,Ballari East,2022-04-28,19:52:57,Escalated,CR00454,VI01976,Inspector Ballari East
FIR004896,Narcotics,Mysuru,Lashkar,2024-07-21,04:56:09,Escalated,CR00352,VI04623,Inspector Lashkar
FIR004897,Burglary,Haveri,Haveri Rural,2022-02-22,12:41:18,Under Investigation,CR01695,VI04945,Inspector Haveri Rural
FIR004898,Narcotics,Gadag,Gadag Town,2025-02-24,10:34:26,Escalated,CR02098,VI01032,Inspector Gadag Town
FIR004899,Domestic Violence,Kalaburagi,Kalaburagi Town,2025-01-12,08:39:26,Open,CR00555,VI02276,Inspector Kalaburagi Town
FIR004900,Narcotics,Kolar,Kolar East,2025-11-07,23:38:05,Under Investigation,CR02213,VI03460,Inspector Kolar East
FIR004901,Burglary,Mysuru,Devaraja,2023-07-04,10:08:42,Under Investigation,CR00434,VI02298,Inspector Devaraja
FIR004902,Assault,Bagalkot,Bagalkot Town,2024-09-09,00:38:37,Open,CR02005,VI00496,Inspector Bagalkot Town
FIR004903,Traffic Violation,Kalaburagi,Kalaburagi East,2023-08-17,13:08:31,Closed,CR01042,VI04218,Inspector Kalaburagi East
FIR004904,Burglary,Bidar,Bidar Rural,2022-12-07,19:03:38,Closed,CR02320,VI01447,Inspector Bidar Rural
FIR004905,Traffic Violation,Kodagu,Kodagu East,2023-10-12,20:12:19,Closed,CR02839,VI01901,Inspector Kodagu East
FIR004906,Cyber Crime,Raichur,Raichur Town,2024-08-09,10:54:23,Open,CR01356,VI03719,Inspector Raichur Town
FIR004907,Assault,Hassan,Hassan Town,2023-04-23,10:56:09,Pending,CR01839,VI04610,Inspector Hassan Town
FIR004908,Narcotics,Chikkaballapur,Chikkaballapur Town,2024-12-13,09:09:13,Open,CR00487,VI00916,Inspector Chikkaballapur Town
FIR004909,Assault,Haveri,Haveri Town,2022-01-02,18:15:11,Under Investigation,CR02437,VI04666,Inspector Haveri Town
FIR004910,Fraud,Vijayapura,Vijayapura Rural,2022-11-16,23:31:42,Pending,CR00472,VI00513,Inspector Vijayapura Rural
FIR004911,Cyber Crime,Kalaburagi,Kalaburagi Rural,2021-12-27,07:47:37,Under Investigation,CR01091,VI01798,Inspector Kalaburagi Rural
FIR004912,Narcotics,Dharwad,Dharwad East,2022-01-05,00:22:22,Open,CR00001,VI02561,Inspector Dharwad East
FIR004913,Assault,Udupi,Udupi East,2024-01-07,21:17:41,Closed,CR02448,VI02912,Inspector Udupi East
FIR004914,Robbery,Dharwad,Dharwad Rural,2023-01-24,19:10:36,Pending,CR00529,VI00299,Inspector Dharwad Rural
FIR004915,Cyber Crime,Dakshina Kannada,Barke,2024-07-29,13:51:13,Closed,CR00661,VI01386,Inspector Barke
FIR004916,Fraud,Bidar,Bidar Rural,2024-06-13,16:34:15,Closed,CR00951,VI03463,Inspector Bidar Rural
FIR004917,Cyber Crime,Davanagere,Davanagere Town,2022-07-28,10:57:29,Under Investigation,CR01301,VI00713,Inspector Davanagere Town
FIR004918,Theft,Yadgir,Yadgir East,2023-03-07,01:44:24,Open,CR01390,VI04791,Inspector Yadgir East
FIR004919,Vandalism,Davanagere,Davanagere Town,2024-12-26,21:19:13,Closed,CR02593,VI03811,Inspector Davanagere Town
FIR004920,Cyber Crime,Chamarajanagar,Chamarajanagar Town,2025-11-06,14:35:35,Pending,CR02729,VI04366,Inspector Chamarajanagar Town
FIR004921,Cyber Crime,Chitradurga,Chitradurga Rural,2024-09-01,01:12:54,Escalated,CR01521,VI04107,Inspector Chitradurga Rural
FIR004922,Vandalism,Koppal,Koppal Town,2022-04-19,18:39:06,Escalated,CR01649,VI03623,Inspector Koppal Town
FIR004923,Domestic Violence,Ballari,Ballari Rural,2022-02-26,12:43:38,Pending,CR01570,VI02608,Inspector Ballari Rural
FIR004924,Vandalism,Dharwad,Dharwad Town,2024-07-14,05:30:21,Open,CR02381,VI00236,Inspector Dharwad Town
FIR004925,Burglary,Yadgir,Yadgir East,2025-04-05,13:00:38,Escalated,CR02332,VI00188,Inspector Yadgir East
FIR004926,Fraud,Tumakuru,Tumakuru East,2024-10-27,00:57:04,Under Investigation,CR01078,VI02735,Inspector Tumakuru East
FIR004927,Robbery,Dakshina Kannada,Pandeshwar,2022-03-07,19:32:09,Pending,CR02816,VI03196,Inspector Pandeshwar
FIR004928,Assault,Davanagere,Davanagere Rural,2021-12-24,15:03:05,Pending,CR00657,VI00908,Inspector Davanagere Rural
FIR004929,Fraud,Mysuru,Lashkar,2022-04-28,02:13:36,Pending,CR01304,VI00972,Inspector Lashkar
FIR004930,Burglary,Yadgir,Yadgir Town,2022-11-22,13:24:33,Under Investigation,CR02643,VI00846,Inspector Yadgir Town
FIR004931,Vandalism,Chitradurga,Chitradurga East,2023-12-12,10:44:32,Under Investigation,CR02859,VI04088,Inspector Chitradurga East
FIR004932,Traffic Violation,Raichur,Raichur East,2022-05-16,00:04:27,Pending,CR02687,VI01991,Inspector Raichur East
FIR004933,Assault,Mysuru,Nazarbad,2024-03-25,01:43:15,Pending,CR00582,VI00704,Inspector Nazarbad
FIR004934,Fraud,Hassan,Hassan Town,2023-12-06,07:22:35,Open,CR00729,VI02617,Inspector Hassan Town
FIR004935,Theft,Mysuru,Vijayanagar,2026-03-09,05:13:52,Closed,CR01859,VI04383,Inspector Vijayanagar
FIR004936,Theft,Kodagu,Kodagu Town,2023-10-23,22:04:08,Open,CR00997,VI01246,Inspector Kodagu Town
FIR004937,Vandalism,Bagalkot,Bagalkot East,2025-12-11,13:19:26,Under Investigation,CR02811,VI00712,Inspector Bagalkot East
FIR004938,Theft,Bengaluru Urban,Ashok Nagar,2025-12-07,12:53:24,Escalated,CR01282,VI02887,Inspector Ashok Nagar
FIR004939,Burglary,Mandya,Mandya East,2023-11-08,20:18:55,Open,CR02418,VI04102,Inspector Mandya East
FIR004940,Traffic Violation,Koppal,Koppal Rural,2025-06-30,10:23:12,Pending,CR01467,VI02153,Inspector Koppal Rural
FIR004941,Traffic Violation,Kolar,Kolar East,2022-06-10,11:37:12,Escalated,CR00259,VI04451,Inspector Kolar East
FIR004942,Traffic Violation,Kolar,Kolar East,2021-11-05,21:17:20,Pending,CR01283,VI04114,Inspector Kolar East
FIR004943,Traffic Violation,Gadag,Gadag East,2026-02-20,17:59:17,Pending,CR01868,VI03638,Inspector Gadag East
FIR004944,Traffic Violation,Bengaluru Urban,Cubbon Park,2024-04-30,14:52:00,Open,CR01591,VI04844,Inspector Cubbon Park
FIR004945,Assault,Mandya,Mandya Town,2023-06-15,15:56:21,Open,CR00284,VI00912,Inspector Mandya Town
FIR004946,Cyber Crime,Chikkaballapur,Chikkaballapur Town,2026-04-05,09:45:24,Open,CR02968,VI03240,Inspector Chikkaballapur Town
FIR004947,Cyber Crime,Haveri,Haveri Town,2025-12-25,03:21:44,Escalated,CR00068,VI04224,Inspector Haveri Town
FIR004948,Vandalism,Raichur,Raichur Rural,2022-03-07,16:06:35,Pending,CR02262,VI01784,Inspector Raichur Rural
FIR004949,Traffic Violation,Mysuru,Nazarbad,2023-10-01,16:13:23,Open,CR01465,VI01067,Inspector Nazarbad
FIR004950,Cyber Crime,Yadgir,Yadgir East,2025-02-13,23:07:32,Open,CR01285,VI04329,Inspector Yadgir East
FIR004951,Vandalism,Uttara Kannada,Uttara Kannada East,2025-02-18,02:39:37,Pending,CR01096,VI00803,Inspector Uttara Kannada East
FIR004952,Theft,Dharwad,Dharwad East,2025-07-18,20:14:59,Escalated,CR02984,VI01265,Inspector Dharwad East
FIR004953,Domestic Violence,Bengaluru Rural,Bengaluru Rural East,2026-01-02,02:52:12,Pending,CR00422,VI04690,Inspector Bengaluru Rural East
FIR004954,Narcotics,Ramanagara,Ramanagara Rural,2025-09-19,09:58:14,Escalated,CR00593,VI00006,Inspector Ramanagara Rural
FIR004955,Assault,Uttara Kannada,Uttara Kannada East,2024-05-02,20:16:41,Pending,CR01138,VI02455,Inspector Uttara Kannada East
FIR004956,Burglary,Haveri,Haveri Town,2026-03-19,02:13:50,Open,CR01581,VI02188,Inspector Haveri Town
FIR004957,Narcotics,Udupi,Udupi Rural,2023-03-30,10:48:40,Closed,CR01522,VI01048,Inspector Udupi Rural
FIR004958,Narcotics,Kodagu,Kodagu Town,2022-10-09,11:23:52,Closed,CR01914,VI00025,Inspector Kodagu Town
FIR004959,Traffic Violation,Hassan,Hassan Town,2025-07-06,08:53:20,Closed,CR01633,VI01026,Inspector Hassan Town
FIR004960,Assault,Bengaluru Rural,Bengaluru Rural Town,2022-01-16,12:41:52,Closed,CR02507,VI04414,Inspector Bengaluru Rural Town
FIR004961,Assault,Ballari,Ballari Rural,2023-12-26,04:40:13,Closed,CR02496,VI01708,Inspector Ballari Rural
FIR004962,Domestic Violence,Bagalkot,Bagalkot East,2021-09-07,07:42:56,Escalated,CR01768,VI03333,Inspector Bagalkot East
FIR004963,Narcotics,Chikkaballapur,Chikkaballapur East,2026-07-05,00:51:46,Closed,CR00691,VI03121,Inspector Chikkaballapur East
FIR004964,Assault,Chikkaballapur,Chikkaballapur Town,2022-04-16,21:36:30,Escalated,CR00302,VI01910,Inspector Chikkaballapur Town
FIR004965,Assault,Dharwad,Dharwad Town,2026-03-27,11:07:25,Open,CR00347,VI04744,Inspector Dharwad Town
FIR004966,Cyber Crime,Chitradurga,Chitradurga Town,2024-10-07,05:56:00,Escalated,CR02310,VI02818,Inspector Chitradurga Town
FIR004967,Robbery,Kolar,Kolar East,2025-09-12,03:54:44,Closed,CR01123,VI03460,Inspector Kolar East
FIR004968,Theft,Belagavi,Camp,2025-11-17,15:17:50,Escalated,CR02328,VI03225,Inspector Camp
FIR004969,Assault,Belagavi,Camp,2024-04-03,09:43:47,Closed,CR00403,VI00870,Inspector Camp
FIR004970,Domestic Violence,Chamarajanagar,Chamarajanagar Rural,2024-12-18,12:04:43,Pending,CR01066,VI03271,Inspector Chamarajanagar Rural
FIR004971,Cyber Crime,Bagalkot,Bagalkot East,2024-09-18,13:34:49,Open,CR02434,VI00333,Inspector Bagalkot East
FIR004972,Traffic Violation,Uttara Kannada,Uttara Kannada Rural,2024-10-07,15:07:34,Closed,CR01901,VI01627,Inspector Uttara Kannada Rural
FIR004973,Theft,Mandya,Mandya Rural,2024-01-01,07:50:01,Under Investigation,CR02144,VI04721,Inspector Mandya Rural
FIR004974,Assault,Udupi,Udupi East,2023-03-01,13:58:44,Under Investigation,CR01718,VI01137,Inspector Udupi East
FIR004975,Burglary,Shivamogga,Shivamogga Rural,2023-12-22,09:31:19,Pending,CR02828,VI02508,Inspector Shivamogga Rural
FIR004976,Robbery,Bengaluru Rural,Bengaluru Rural Town,2026-04-18,10:30:41,Escalated,CR00451,VI03604,Inspector Bengaluru Rural Town
FIR004977,Traffic Violation,Chikkaballapur,Chikkaballapur East,2024-10-13,19:01:12,Escalated,CR00448,VI03730,Inspector Chikkaballapur East
FIR004978,Cyber Crime,Raichur,Raichur Rural,2024-06-16,01:22:44,Open,CR01106,VI04816,Inspector Raichur Rural
FIR004979,Traffic Violation,Vijayanagara,Vijayanagara East,2023-05-27,02:43:18,Closed,CR00111,VI03380,Inspector Vijayanagara East
FIR004980,Theft,Uttara Kannada,Uttara Kannada East,2025-06-23,13:14:24,Open,CR00895,VI04000,Inspector Uttara Kannada East
FIR004981,Domestic Violence,Chamarajanagar,Chamarajanagar Rural,2022-06-08,08:24:29,Escalated,CR02291,VI00769,Inspector Chamarajanagar Rural
FIR004982,Vandalism,Hassan,Hassan Rural,2024-01-07,02:05:27,Open,CR02298,VI04582,Inspector Hassan Rural
FIR004983,Burglary,Kodagu,Kodagu Rural,2022-10-09,03:49:01,Closed,CR02370,VI04382,Inspector Kodagu Rural
FIR004984,Burglary,Dharwad,Dharwad East,2022-01-21,16:42:03,Under Investigation,CR01477,VI02626,Inspector Dharwad East
FIR004985,Cyber Crime,Udupi,Udupi Rural,2025-12-12,00:32:28,Escalated,CR01838,VI00319,Inspector Udupi Rural
FIR004986,Theft,Vijayanagara,Vijayanagara East,2023-02-20,12:35:45,Under Investigation,CR00307,VI04558,Inspector Vijayanagara East
FIR004987,Assault,Gadag,Gadag Town,2026-02-06,04:36:18,Closed,CR02599,VI01787,Inspector Gadag Town
FIR004988,Domestic Violence,Bengaluru Urban,Ashok Nagar,2025-06-27,23:49:59,Open,CR01597,VI03377,Inspector Ashok Nagar
FIR004989,Theft,Koppal,Koppal Rural,2023-11-14,06:06:35,Escalated,CR02110,VI04578,Inspector Koppal Rural
FIR004990,Burglary,Bengaluru Rural,Bengaluru Rural Town,2024-11-24,17:42:54,Pending,CR00953,VI00678,Inspector Bengaluru Rural Town
FIR004991,Traffic Violation,Davanagere,Davanagere Town,2022-10-04,01:29:07,Under Investigation,CR01120,VI02852,Inspector Davanagere Town
FIR004992,Vandalism,Bidar,Bidar Rural,2022-10-23,23:25:15,Escalated,CR01294,VI00177,Inspector Bidar Rural
FIR004993,Robbery,Gadag,Gadag Rural,2024-07-26,00:30:55,Pending,CR02183,VI00290,Inspector Gadag Rural
FIR004994,Burglary,Vijayapura,Vijayapura Rural,2025-02-25,00:48:34,Open,CR02907,VI04734,Inspector Vijayapura Rural
FIR004995,Traffic Violation,Mandya,Mandya Rural,2021-07-30,05:37:32,Escalated,CR01538,VI04412,Inspector Mandya Rural
FIR004996,Robbery,Chamarajanagar,Chamarajanagar East,2024-08-03,11:09:21,Under Investigation,CR02427,VI01058,Inspector Chamarajanagar East
FIR004997,Burglary,Gadag,Gadag Town,2025-04-25,05:06:08,Pending,CR02476,VI01895,Inspector Gadag Town
FIR004998,Theft,Belagavi,Camp,2022-09-07,22:39:06,Pending,CR00339,VI00763,Inspector Camp
FIR004999,Cyber Crime,Dharwad,Dharwad Town,2024-11-27,03:21:02,Closed,CR00294,VI02178,Inspector Dharwad Town
FIR005000,Traffic Violation,Mandya,Mandya East,2023-11-11,21:20:53,Open,CR00855,VI00357,Inspector Mandya East
FIR005001,Traffic Violation,Bidar,Bidar East,2024-08-16,08:22:01,Pending,CR02153,VI04972,Inspector Bidar East
FIR005002,Theft,Vijayapura,Vijayapura Town,2023-05-08,13:10:16,Under Investigation,CR02730,VI00478,Inspector Vijayapura Town
FIR005003,Vandalism,Bagalkot,Bagalkot Town,2025-06-01,06:52:52,Under Investigation,CR01129,VI03296,Inspector Bagalkot Town
FIR005004,Fraud,Bengaluru Rural,Bengaluru Rural Town,2025-07-20,11:07:03,Closed,CR00375,VI02921,Inspector Bengaluru Rural Town
FIR005005,Narcotics,Haveri,Haveri Rural,2022-01-17,18:43:19,Escalated,CR02732,VI04810,Inspector Haveri Rural
FIR005006,Theft,Gadag,Gadag Rural,2023-04-07,00:42:11,Pending,CR01321,VI01777,Inspector Gadag Rural
FIR005007,Burglary,Kodagu,Kodagu Town,2026-04-20,02:53:53,Escalated,CR01573,VI04649,Inspector Kodagu Town
FIR005008,Narcotics,Ramanagara,Ramanagara Town,2023-09-29,21:45:40,Open,CR02020,VI02883,Inspector Ramanagara Town
FIR005009,Theft,Kodagu,Kodagu Rural,2025-04-16,16:11:34,Closed,CR00476,VI04504,Inspector Kodagu Rural
FIR005010,Domestic Violence,Chamarajanagar,Chamarajanagar East,2026-06-15,16:43:34,Pending,CR01135,VI01166,Inspector Chamarajanagar East
FIR005011,Traffic Violation,Hassan,Hassan East,2022-10-18,19:53:52,Closed,CR01493,VI03131,Inspector Hassan East
FIR005012,Cyber Crime,Gadag,Gadag East,2022-09-07,09:16:44,Escalated,CR02708,VI04777,Inspector Gadag East
FIR005013,Traffic Violation,Bengaluru Rural,Bengaluru Rural East,2022-03-31,23:32:13,Open,CR01997,VI03582,Inspector Bengaluru Rural East
FIR005014,Robbery,Davanagere,Davanagere Rural,2025-03-06,23:17:42,Pending,CR00376,VI03278,Inspector Davanagere Rural
FIR005015,Theft,Uttara Kannada,Uttara Kannada Rural,2025-12-24,00:03:44,Open,CR00384,VI01343,Inspector Uttara Kannada Rural
FIR005016,Cyber Crime,Kalaburagi,Kalaburagi East,2023-10-28,00:14:33,Under Investigation,CR00719,VI00975,Inspector Kalaburagi East
FIR005017,Burglary,Vijayapura,Vijayapura Rural,2021-07-17,18:46:52,Escalated,CR00289,VI02830,Inspector Vijayapura Rural
FIR005018,Narcotics,Raichur,Raichur East,2026-02-07,09:03:29,Under Investigation,CR02067,VI04397,Inspector Raichur East
FIR005019,Traffic Violation,Raichur,Raichur Rural,2023-05-07,13:16:24,Pending,CR02294,VI03171,Inspector Raichur Rural
FIR005020,Cyber Crime,Kalaburagi,Kalaburagi East,2026-04-25,15:29:19,Open,CR02878,VI01465,Inspector Kalaburagi East
FIR005021,Cyber Crime,Kalaburagi,Kalaburagi East,2026-04-22,13:48:19,Pending,CR01042,VI01231,Inspector Kalaburagi East
FIR005022,Assault,Belagavi,Camp,2021-11-11,05:53:30,Closed,CR02823,VI00646,Inspector Camp
